Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1492963	0.599	0
2	243199373	1372778	0.564	0
3	198022430	1075806	0.543	0
4	191154276	921741	0.482	-1
5	180915260	979461	0.541	0
6	171115067	998659	0.584	0
7	159138663	960989	0.604	0
8	146364022	836869	0.572	0
9	141213431	767330	0.543	0
10	135534747	912759	0.673	0
11	135006516	817522	0.606	0
12	133851895	817531	0.611	0
13	115169878	490052	0.426	-1
14	107349540	547035	0.51	-1
15	102531392	558252	0.544	0
16	90354753	655258	0.725	0
17	81195210	675136	0.831	1
18	78077248	437000	0.56	0
19	59128983	572766	0.969	1
20	63025520	462600	0.734	0
21	48129895	234014	0.486	-1
22	51304566	349757	0.682	0
Odchylenie standardowe dla osobnika: 0.1167
Srednia arytmetyczna: 0.62721
