Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1071818	0.43	0
2	243199373	968094	0.398	0
3	198022430	758369	0.383	0
4	191154276	638254	0.334	-1
5	180915260	690456	0.382	0
6	171115067	713677	0.417	0
7	159138663	680456	0.428	0
8	146364022	594607	0.406	0
9	141213431	550094	0.39	0
10	135534747	662795	0.489	0
11	135006516	586955	0.435	0
12	133851895	584699	0.437	0
13	115169878	343646	0.298	-1
14	107349540	391141	0.364	0
15	102531392	404199	0.394	0
16	90354753	476815	0.528	0
17	81195210	495922	0.611	1
18	78077248	310768	0.398	0
19	59128983	427115	0.722	1
20	63025520	340269	0.54	0
21	48129895	169526	0.352	-1
22	51304566	264514	0.516	0
Odchylenie standardowe dla osobnika: 0.09277
Srednia arytmetyczna: 0.45284
