Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1007556	0.404	0
2	243199373	943228	0.388	0
3	198022430	747786	0.378	0
4	191154276	657330	0.344	-1
5	180915260	677716	0.375	0
6	171115067	690467	0.404	0
7	159138663	649536	0.408	0
8	146364022	577130	0.394	0
9	141213431	513434	0.364	0
10	135534747	617865	0.456	0
11	135006516	552561	0.409	0
12	133851895	557582	0.417	0
13	115169878	341452	0.296	-1
14	107349540	368105	0.343	-1
15	102531392	370308	0.361	0
16	90354753	425819	0.471	0
17	81195210	422354	0.52	1
18	78077248	299445	0.384	0
19	59128983	360350	0.609	1
20	63025520	302556	0.48	0
21	48129895	155500	0.323	-1
22	51304566	211916	0.413	0
Odchylenie standardowe dla osobnika: 0.06398
Srednia arytmetyczna: 0.41779
