Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	177697	0.071	0
2	243199373	160328	0.066	0
3	198022430	126947	0.064	0
4	191154276	109401	0.057	-1
5	180915260	113792	0.063	0
6	171115067	112898	0.066	0
7	159138663	117613	0.074	0
8	146364022	92417	0.063	0
9	141213431	89673	0.064	0
10	135534747	101181	0.075	0
11	135006516	91633	0.068	0
12	133851895	99196	0.074	0
13	115169878	57258	0.05	-1
14	107349540	64456	0.06	0
15	102531392	66343	0.065	0
16	90354753	77296	0.086	0
17	81195210	85192	0.105	1
18	78077248	48395	0.062	0
19	59128983	75391	0.128	1
20	63025520	50289	0.08	0
21	48129895	25672	0.053	-1
22	51304566	38961	0.076	0
Odchylenie standardowe dla osobnika: 0.01661
Srednia arytmetyczna: 0.07395
