Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	415913	0.167	0
2	243199373	382021	0.157	0
3	198022430	296421	0.15	0
4	191154276	252454	0.132	-1
5	180915260	271010	0.15	0
6	171115067	276988	0.162	0
7	159138663	263369	0.165	0
8	146364022	233054	0.159	0
9	141213431	212304	0.15	0
10	135534747	253548	0.187	0
11	135006516	229906	0.17	0
12	133851895	225421	0.168	0
13	115169878	134466	0.117	-1
14	107349540	150734	0.14	-1
15	102531392	155012	0.151	0
16	90354753	182347	0.202	0
17	81195210	186892	0.23	1
18	78077248	121980	0.156	0
19	59128983	156679	0.265	1
20	63025520	130903	0.208	1
21	48129895	65987	0.137	-1
22	51304566	97781	0.191	0
Odchylenie standardowe dla osobnika: 0.03231
Srednia arytmetyczna: 0.17389
