Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	329857	0.132	0
2	243199373	293849	0.121	0
3	198022430	234217	0.118	0
4	191154276	205479	0.107	-1
5	180915260	210832	0.117	0
6	171115067	211397	0.124	0
7	159138663	212053	0.133	0
8	146364022	175314	0.12	0
9	141213431	163302	0.116	0
10	135534747	188060	0.139	0
11	135006516	170597	0.126	0
12	133851895	181141	0.135	0
13	115169878	105996	0.092	-1
14	107349540	118305	0.11	0
15	102531392	120294	0.117	0
16	90354753	141063	0.156	0
17	81195210	146495	0.18	1
18	78077248	91691	0.117	0
19	59128983	127683	0.216	1
20	63025520	93806	0.149	0
21	48129895	48526	0.101	-1
22	51304566	68017	0.133	0
Odchylenie standardowe dla osobnika: 0.02572
Srednia arytmetyczna: 0.13416
