Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2017964	0.81	0
2	243199373	1871136	0.769	0
3	198022430	1464044	0.739	0
4	191154276	1262554	0.66	-1
5	180915260	1339287	0.74	0
6	171115067	1368897	0.8	0
7	159138663	1299845	0.817	0
8	146364022	1149908	0.786	0
9	141213431	1042124	0.738	0
10	135534747	1271174	0.938	0
11	135006516	1117890	0.828	0
12	133851895	1101980	0.823	0
13	115169878	671841	0.583	-1
14	107349540	741689	0.691	-1
15	102531392	751096	0.733	0
16	90354753	891546	0.987	0
17	81195210	895245	1.103	1
18	78077248	599329	0.768	0
19	59128983	758072	1.282	1
20	63025520	632096	1.003	1
21	48129895	324650	0.675	-1
22	51304566	475432	0.927	0
Odchylenie standardowe dla osobnika: 0.15141
Srednia arytmetyczna: 0.85126
