Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	231272	0.093	0
2	243199373	203741	0.084	0
3	198022430	164757	0.083	0
4	191154276	141640	0.074	-1
5	180915260	146870	0.081	0
6	171115067	146638	0.086	0
7	159138663	151785	0.095	0
8	146364022	122751	0.084	0
9	141213431	115759	0.082	0
10	135534747	136161	0.1	0
11	135006516	118889	0.088	0
12	133851895	130512	0.098	0
13	115169878	72876	0.063	-1
14	107349540	83799	0.078	0
15	102531392	85573	0.083	0
16	90354753	101867	0.113	0
17	81195210	110370	0.136	1
18	78077248	62283	0.08	0
19	59128983	97213	0.164	1
20	63025520	66573	0.106	0
21	48129895	33875	0.07	-1
22	51304566	49677	0.097	0
Odchylenie standardowe dla osobnika: 0.02135
Srednia arytmetyczna: 0.09605
