Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	499701	0.2	0
2	243199373	458975	0.189	0
3	198022430	363578	0.184	0
4	191154276	308434	0.161	-1
5	180915260	330017	0.182	0
6	171115067	343896	0.201	0
7	159138663	318649	0.2	0
8	146364022	283910	0.194	0
9	141213431	258878	0.183	0
10	135534747	313840	0.232	0
11	135006516	275007	0.204	0
12	133851895	278509	0.208	0
13	115169878	164064	0.142	-1
14	107349540	184760	0.172	-1
15	102531392	191253	0.187	0
16	90354753	223836	0.248	0
17	81195210	225139	0.277	1
18	78077248	147974	0.19	0
19	59128983	189248	0.32	1
20	63025520	160348	0.254	1
21	48129895	77852	0.162	-1
22	51304566	117377	0.229	0
Odchylenie standardowe dla osobnika: 0.03861
Srednia arytmetyczna: 0.21184
