Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	3985152	1.599	0
2	243199373	3682911	1.514	0
3	198022430	2896124	1.463	0
4	191154276	2532626	1.325	-1
5	180915260	2636980	1.458	0
6	171115067	2651802	1.55	0
7	159138663	2575272	1.618	0
8	146364022	2241764	1.532	0
9	141213431	2024456	1.434	0
10	135534747	2381536	1.757	0
11	135006516	2163205	1.602	0
12	133851895	2185383	1.633	0
13	115169878	1322013	1.148	-1
14	107349540	1449774	1.351	-1
15	102531392	1462238	1.426	0
16	90354753	1706386	1.889	0
17	81195210	1725297	2.125	1
18	78077248	1166201	1.494	0
19	59128983	1462770	2.474	1
20	63025520	1194456	1.895	0
21	48129895	614820	1.277	-1
22	51304566	861205	1.679	0
Odchylenie standardowe dla osobnika: 0.2759
Srednia arytmetyczna: 1.64863
