Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1757543	0.705	0
2	243199373	1655220	0.681	0
3	198022430	1311499	0.662	0
4	191154276	1149801	0.602	-1
5	180915260	1183144	0.654	0
6	171115067	1211510	0.708	0
7	159138663	1146079	0.72	0
8	146364022	1021712	0.698	0
9	141213431	899916	0.637	0
10	135534747	1115729	0.823	0
11	135006516	973258	0.721	0
12	133851895	975171	0.729	0
13	115169878	593395	0.515	-1
14	107349540	646580	0.602	-1
15	102531392	646481	0.631	0
16	90354753	789826	0.874	1
17	81195210	747771	0.921	1
18	78077248	521036	0.667	0
19	59128983	635884	1.075	1
20	63025520	533209	0.846	0
21	48129895	270933	0.563	-1
22	51304566	374855	0.731	0
Odchylenie standardowe dla osobnika: 0.11776
Srednia arytmetyczna: 0.73789
