Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	443751	0.178	0
2	243199373	483742	0.199	0
3	198022430	402359	0.203	0
4	191154276	390877	0.204	1
5	180915260	361191	0.2	0
6	171115067	347946	0.203	0
7	159138663	304720	0.191	0
8	146364022	292507	0.2	0
9	141213431	221214	0.157	-1
10	135534747	261773	0.193	0
11	135006516	260905	0.193	0
12	133851895	264245	0.197	0
13	115169878	201548	0.175	0
14	107349540	178332	0.166	0
15	102531392	156119	0.152	-1
16	90354753	149760	0.166	0
17	81195210	144490	0.178	0
18	78077248	156016	0.2	0
19	59128983	98535	0.167	0
20	63025520	119008	0.189	0
21	48129895	72659	0.151	-1
22	51304566	61981	0.121	-1
Odchylenie standardowe dla osobnika: 0.02166
Srednia arytmetyczna: 0.18195
