Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	933225	0.374	0
2	243199373	841592	0.346	0
3	198022430	653661	0.33	0
4	191154276	541105	0.283	-1
5	180915260	598669	0.331	0
6	171115067	622620	0.364	0
7	159138663	576463	0.362	0
8	146364022	523785	0.358	0
9	141213431	471798	0.334	0
10	135534747	591619	0.437	0
11	135006516	519344	0.385	0
12	133851895	492266	0.368	0
13	115169878	293363	0.255	-1
14	107349540	334959	0.312	-1
15	102531392	344362	0.336	0
16	90354753	412267	0.456	0
17	81195210	406431	0.501	1
18	78077248	273540	0.35	0
19	59128983	338583	0.573	1
20	63025520	302525	0.48	1
21	48129895	146706	0.305	-1
22	51304566	227001	0.442	0
Odchylenie standardowe dla osobnika: 0.07217
Srednia arytmetyczna: 0.388
