Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	420081	0.169	0
2	243199373	375853	0.155	0
3	198022430	297061	0.15	0
4	191154276	268035	0.14	0
5	180915260	266458	0.147	0
6	171115067	266982	0.156	0
7	159138663	274788	0.173	0
8	146364022	223085	0.152	0
9	141213431	208998	0.148	0
10	135534747	249458	0.184	0
11	135006516	215798	0.16	0
12	133851895	234021	0.175	0
13	115169878	131658	0.114	-1
14	107349540	150538	0.14	0
15	102531392	153383	0.15	0
16	90354753	185609	0.205	0
17	81195210	192949	0.238	1
18	78077248	113282	0.145	0
19	59128983	173875	0.294	1
20	63025520	117064	0.186	0
21	48129895	61230	0.127	-1
22	51304566	88329	0.172	0
Odchylenie standardowe dla osobnika: 0.03696
Srednia arytmetyczna: 0.17337
