Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	455332	0.183	0
2	243199373	416917	0.171	0
3	198022430	329139	0.166	0
4	191154276	299496	0.157	0
5	180915260	296841	0.164	0
6	171115067	293006	0.171	0
7	159138663	301053	0.189	0
8	146364022	244169	0.167	0
9	141213431	229387	0.162	0
10	135534747	257980	0.19	0
11	135006516	235819	0.175	0
12	133851895	251852	0.188	0
13	115169878	149505	0.13	-1
14	107349540	164467	0.153	0
15	102531392	167569	0.163	0
16	90354753	195760	0.217	0
17	81195210	203798	0.251	1
18	78077248	126900	0.163	0
19	59128983	178278	0.302	1
20	63025520	124695	0.198	0
21	48129895	67915	0.141	-1
22	51304566	90839	0.177	0
Odchylenie standardowe dla osobnika: 0.03536
Srednia arytmetyczna: 0.18653
