Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	34927	0.014	0
2	243199373	32906	0.014	0
3	198022430	25452	0.013	0
4	191154276	21202	0.011	-1
5	180915260	22525	0.012	0
6	171115067	21572	0.013	0
7	159138663	22784	0.014	0
8	146364022	17378	0.012	0
9	141213431	16663	0.012	0
10	135534747	18916	0.014	0
11	135006516	18073	0.013	0
12	133851895	20347	0.015	0
13	115169878	12346	0.011	-1
14	107349540	12980	0.012	0
15	102531392	13448	0.013	0
16	90354753	14612	0.016	0
17	81195210	16115	0.02	1
18	78077248	10021	0.013	0
19	59128983	12608	0.021	1
20	63025520	9298	0.015	0
21	48129895	5045	0.01	-1
22	51304566	6694	0.013	0
Odchylenie standardowe dla osobnika: 0.00252
Srednia arytmetyczna: 0.01405
