Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1743576	0.7	0
2	243199373	1617874	0.665	0
3	198022430	1265545	0.639	0
4	191154276	1091158	0.571	-1
5	180915260	1149229	0.635	0
6	171115067	1175071	0.687	0
7	159138663	1125602	0.707	0
8	146364022	985511	0.673	0
9	141213431	898793	0.636	0
10	135534747	1083403	0.799	0
11	135006516	958907	0.71	0
12	133851895	958097	0.716	0
13	115169878	576316	0.5	-1
14	107349540	641363	0.597	-1
15	102531392	655880	0.64	0
16	90354753	759550	0.841	0
17	81195210	785048	0.967	1
18	78077248	512141	0.656	0
19	59128983	668598	1.131	1
20	63025520	540568	0.858	0
21	48129895	273285	0.568	-1
22	51304566	405379	0.79	0
Odchylenie standardowe dla osobnika: 0.13419
Srednia arytmetyczna: 0.73484
