Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	15575368	6.249	0
2	243199373	16326995	6.713	0
3	198022430	13317680	6.725	0
4	191154276	12334297	6.453	0
5	180915260	11945916	6.603	0
6	171115067	11451814	6.692	0
7	159138663	10372719	6.518	0
8	146364022	9866883	6.741	0
9	141213431	7766072	5.5	-1
10	135534747	9246428	6.822	0
11	135006516	9206442	6.819	0
12	133851895	9049287	6.761	0
13	115169878	6448838	5.599	-1
14	107349540	6130031	5.71	-1
15	102531392	5552273	5.415	-1
16	90354753	5728338	6.34	0
17	81195210	5734187	7.062	1
18	78077248	5202014	6.663	0
19	59128983	4244590	7.179	1
20	63025520	4581642	7.27	1
21	48129895	2525406	5.247	-1
22	51304566	2650954	5.167	-1
Odchylenie standardowe dla osobnika: 0.58417
Srednia arytmetyczna: 6.45995
