Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	103003	0.041	0
2	243199373	94421	0.039	0
3	198022430	75786	0.038	0
4	191154276	65792	0.034	-1
5	180915260	67568	0.037	0
6	171115067	67763	0.04	0
7	159138663	69322	0.044	0
8	146364022	56409	0.039	0
9	141213431	53144	0.038	0
10	135534747	61827	0.046	0
11	135006516	54216	0.04	0
12	133851895	59530	0.044	0
13	115169878	33636	0.029	-1
14	107349540	38654	0.036	0
15	102531392	38491	0.038	0
16	90354753	46361	0.051	0
17	81195210	48800	0.06	1
18	78077248	29000	0.037	0
19	59128983	42313	0.072	1
20	63025520	30510	0.048	0
21	48129895	15498	0.032	-1
22	51304566	21990	0.043	0
Odchylenie standardowe dla osobnika: 0.00894
Srednia arytmetyczna: 0.04358
