Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	26521	0.011	0
2	243199373	22159	0.009	0
3	198022430	17555	0.009	0
4	191154276	15219	0.008	0
5	180915260	16058	0.009	0
6	171115067	15403	0.009	0
7	159138663	16950	0.011	0
8	146364022	12506	0.009	0
9	141213431	12675	0.009	0
10	135534747	14034	0.01	0
11	135006516	12955	0.01	0
12	133851895	13985	0.01	0
13	115169878	7822	0.007	-1
14	107349540	9182	0.009	0
15	102531392	9471	0.009	0
16	90354753	11046	0.012	0
17	81195210	13074	0.016	1
18	78077248	6546	0.008	0
19	59128983	11353	0.019	1
20	63025520	7179	0.011	0
21	48129895	3705	0.008	0
22	51304566	5586	0.011	0
Odchylenie standardowe dla osobnika: 0.00262
Srednia arytmetyczna: 0.01058
