Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	548701	0.22	0
2	243199373	510434	0.21	0
3	198022430	401546	0.203	0
4	191154276	350382	0.183	-1
5	180915260	362190	0.2	0
6	171115067	370615	0.217	0
7	159138663	356519	0.224	0
8	146364022	306570	0.209	0
9	141213431	282095	0.2	0
10	135534747	343063	0.253	0
11	135006516	297409	0.22	0
12	133851895	304840	0.228	0
13	115169878	181689	0.158	-1
14	107349540	201165	0.187	-1
15	102531392	202530	0.198	0
16	90354753	242795	0.269	0
17	81195210	242778	0.299	1
18	78077248	159966	0.205	0
19	59128983	207258	0.351	1
20	63025520	164316	0.261	0
21	48129895	83631	0.174	-1
22	51304566	118914	0.232	0
Odchylenie standardowe dla osobnika: 0.04057
Srednia arytmetyczna: 0.22968
