Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	936741	0.376	0
2	243199373	850000	0.35	0
3	198022430	675390	0.341	0
4	191154276	597496	0.313	0
5	180915260	602957	0.333	0
6	171115067	597402	0.349	0
7	159138663	623172	0.392	0
8	146364022	486574	0.332	0
9	141213431	472809	0.335	0
10	135534747	543984	0.401	0
11	135006516	477863	0.354	0
12	133851895	529808	0.396	0
13	115169878	306148	0.266	-1
14	107349540	346496	0.323	0
15	102531392	347635	0.339	0
16	90354753	405733	0.449	0
17	81195210	448657	0.553	1
18	78077248	256806	0.329	0
19	59128983	391158	0.662	1
20	63025520	260440	0.413	0
21	48129895	136507	0.284	-1
22	51304566	199439	0.389	0
Odchylenie standardowe dla osobnika: 0.08415
Srednia arytmetyczna: 0.38947
