Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	14156	0.006	0
2	243199373	13310	0.005	0
3	198022430	10837	0.005	0
4	191154276	9150	0.005	0
5	180915260	9529	0.005	0
6	171115067	8896	0.005	0
7	159138663	9130	0.006	0
8	146364022	7457	0.005	0
9	141213431	6868	0.005	0
10	135534747	7910	0.006	0
11	135006516	7251	0.005	0
12	133851895	7704	0.006	0
13	115169878	5159	0.004	-1
14	107349540	5347	0.005	0
15	102531392	5043	0.005	0
16	90354753	5468	0.006	0
17	81195210	5444	0.007	1
18	78077248	4184	0.005	0
19	59128983	4209	0.007	1
20	63025520	3821	0.006	0
21	48129895	2009	0.004	-1
22	51304566	2378	0.005	0
Odchylenie standardowe dla osobnika: 0.00068
Srednia arytmetyczna: 0.00553
