Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	99495	0.04	0
2	243199373	83750	0.034	0
3	198022430	66249	0.033	0
4	191154276	56431	0.03	-1
5	180915260	59870	0.033	0
6	171115067	58559	0.034	0
7	159138663	61115	0.038	0
8	146364022	47849	0.033	0
9	141213431	46767	0.033	0
10	135534747	53151	0.039	0
11	135006516	48033	0.036	0
12	133851895	52026	0.039	0
13	115169878	29534	0.026	-1
14	107349540	33860	0.032	0
15	102531392	34302	0.033	0
16	90354753	40631	0.045	0
17	81195210	44654	0.055	1
18	78077248	25349	0.032	0
19	59128983	39015	0.066	1
20	63025520	26605	0.042	0
21	48129895	13617	0.028	-1
22	51304566	20152	0.039	0
Odchylenie standardowe dla osobnika: 0.00858
Srednia arytmetyczna: 0.03863
