Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	42529	0.017	0
2	243199373	38602	0.016	0
3	198022430	30388	0.015	0
4	191154276	27530	0.014	0
5	180915260	27407	0.015	0
6	171115067	27593	0.016	0
7	159138663	29266	0.018	0
8	146364022	22528	0.015	0
9	141213431	22120	0.016	0
10	135534747	26842	0.02	0
11	135006516	22713	0.017	0
12	133851895	24598	0.018	0
13	115169878	14490	0.013	-1
14	107349540	15358	0.014	0
15	102531392	16076	0.016	0
16	90354753	21643	0.024	1
17	81195210	22936	0.028	1
18	78077248	12545	0.016	0
19	59128983	19553	0.033	1
20	63025520	13109	0.021	0
21	48129895	6383	0.013	-1
22	51304566	9992	0.019	0
Odchylenie standardowe dla osobnika: 0.00485
Srednia arytmetyczna: 0.01853
