Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	554640	0.223	0
2	243199373	517018	0.213	0
3	198022430	394628	0.199	0
4	191154276	331459	0.173	-1
5	180915260	364762	0.202	0
6	171115067	376474	0.22	0
7	159138663	348803	0.219	0
8	146364022	315506	0.216	0
9	141213431	286017	0.203	0
10	135534747	380974	0.281	0
11	135006516	315364	0.234	0
12	133851895	295088	0.22	0
13	115169878	178004	0.155	-1
14	107349540	202225	0.188	-1
15	102531392	209284	0.204	0
16	90354753	259984	0.288	1
17	81195210	250161	0.308	1
18	78077248	165954	0.213	0
19	59128983	208451	0.353	1
20	63025520	186880	0.297	1
21	48129895	91102	0.189	-1
22	51304566	144538	0.282	0
Odchylenie standardowe dla osobnika: 0.04711
Srednia arytmetyczna: 0.23805
