Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	35439	0.014	0
2	243199373	34703	0.014	0
3	198022430	27941	0.014	0
4	191154276	23469	0.012	-1
5	180915260	24590	0.014	0
6	171115067	23103	0.014	0
7	159138663	23922	0.015	0
8	146364022	18741	0.013	0
9	141213431	17472	0.012	-1
10	135534747	20090	0.015	0
11	135006516	19035	0.014	0
12	133851895	19799	0.015	0
13	115169878	12681	0.011	-1
14	107349540	13306	0.012	-1
15	102531392	13271	0.013	0
16	90354753	13961	0.015	0
17	81195210	14957	0.018	1
18	78077248	10739	0.014	0
19	59128983	11566	0.02	1
20	63025520	9282	0.015	0
21	48129895	5351	0.011	-1
22	51304566	6383	0.012	-1
Odchylenie standardowe dla osobnika: 0.00197
Srednia arytmetyczna: 0.01426
