Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2072417	0.831	0
2	243199373	1915601	0.788	0
3	198022430	1495337	0.755	0
4	191154276	1276302	0.668	-1
5	180915260	1366721	0.755	0
6	171115067	1404155	0.821	0
7	159138663	1324212	0.832	0
8	146364022	1184301	0.809	0
9	141213431	1068657	0.757	0
10	135534747	1306463	0.964	0
11	135006516	1156393	0.857	0
12	133851895	1125742	0.841	0
13	115169878	682855	0.593	-1
14	107349540	760162	0.708	-1
15	102531392	775431	0.756	0
16	90354753	911912	1.009	0
17	81195210	926951	1.142	1
18	78077248	614423	0.787	0
19	59128983	781705	1.322	1
20	63025520	659805	1.047	1
21	48129895	331440	0.689	-1
22	51304566	498345	0.971	0
Odchylenie standardowe dla osobnika: 0.15952
Srednia arytmetyczna: 0.87542
