Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	170455	0.068	0
2	243199373	152212	0.063	0
3	198022430	121257	0.061	0
4	191154276	105257	0.055	-1
5	180915260	108100	0.06	0
6	171115067	108443	0.063	0
7	159138663	112261	0.071	0
8	146364022	90758	0.062	0
9	141213431	86178	0.061	0
10	135534747	104227	0.077	0
11	135006516	89149	0.066	0
12	133851895	95458	0.071	0
13	115169878	54071	0.047	-1
14	107349540	62286	0.058	0
15	102531392	63864	0.062	0
16	90354753	76318	0.084	0
17	81195210	82282	0.101	1
18	78077248	46679	0.06	0
19	59128983	74098	0.125	1
20	63025520	50234	0.08	0
21	48129895	25305	0.053	-1
22	51304566	38857	0.076	0
Odchylenie standardowe dla osobnika: 0.01652
Srednia arytmetyczna: 0.07179
