Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1035529	0.415	0
2	243199373	930129	0.382	0
3	198022430	733820	0.371	0
4	191154276	616734	0.323	-1
5	180915260	669989	0.37	0
6	171115067	678398	0.396	0
7	159138663	653696	0.411	0
8	146364022	571937	0.391	0
9	141213431	524150	0.371	0
10	135534747	640327	0.472	0
11	135006516	559894	0.415	0
12	133851895	561993	0.42	0
13	115169878	331775	0.288	-1
14	107349540	374561	0.349	-1
15	102531392	382313	0.373	0
16	90354753	455220	0.504	0
17	81195210	453475	0.558	1
18	78077248	304561	0.39	0
19	59128983	377548	0.639	1
20	63025520	320957	0.509	1
21	48129895	160752	0.334	-1
22	51304566	235797	0.46	0
Odchylenie standardowe dla osobnika: 0.0768
Srednia arytmetyczna: 0.42784
