Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1345123	0.54	0
2	243199373	1225301	0.504	0
3	198022430	942137	0.476	0
4	191154276	799811	0.418	-1
5	180915260	858142	0.474	0
6	171115067	883662	0.516	0
7	159138663	837512	0.526	0
8	146364022	747372	0.511	0
9	141213431	680684	0.482	0
10	135534747	855776	0.631	0
11	135006516	740401	0.548	0
12	133851895	715204	0.534	0
13	115169878	422333	0.367	-1
14	107349540	484193	0.451	-1
15	102531392	496645	0.484	0
16	90354753	601960	0.666	0
17	81195210	599078	0.738	1
18	78077248	390080	0.5	0
19	59128983	504599	0.853	1
20	63025520	431419	0.685	1
21	48129895	210125	0.437	-1
22	51304566	327168	0.638	0
Odchylenie standardowe dla osobnika: 0.1085
Srednia arytmetyczna: 0.56184
