Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	340799	0.137	0
2	243199373	307369	0.126	0
3	198022430	246155	0.124	0
4	191154276	215017	0.112	-1
5	180915260	220599	0.122	0
6	171115067	221693	0.13	0
7	159138663	224438	0.141	0
8	146364022	183282	0.125	0
9	141213431	172384	0.122	0
10	135534747	199036	0.147	0
11	135006516	176826	0.131	0
12	133851895	190935	0.143	0
13	115169878	110909	0.096	-1
14	107349540	124300	0.116	0
15	102531392	125456	0.122	0
16	90354753	147311	0.163	0
17	81195210	155559	0.192	1
18	78077248	95413	0.122	0
19	59128983	134624	0.228	1
20	63025520	97301	0.154	0
21	48129895	49698	0.103	-1
22	51304566	71270	0.139	0
Odchylenie standardowe dla osobnika: 0.02755
Srednia arytmetyczna: 0.14074
