Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	55514	0.022	0
2	243199373	55391	0.023	0
3	198022430	44058	0.022	0
4	191154276	42539	0.022	0
5	180915260	40589	0.022	0
6	171115067	39791	0.023	0
7	159138663	36229	0.023	0
8	146364022	34100	0.023	0
9	141213431	28229	0.02	0
10	135534747	38654	0.029	1
11	135006516	30605	0.023	0
12	133851895	29934	0.022	0
13	115169878	20515	0.018	-1
14	107349540	20269	0.019	-1
15	102531392	19126	0.019	-1
16	90354753	23904	0.026	1
17	81195210	17868	0.022	0
18	78077248	17315	0.022	0
19	59128983	13765	0.023	0
20	63025520	14290	0.023	0
21	48129895	8590	0.018	-1
22	51304566	8469	0.017	-1
Odchylenie standardowe dla osobnika: 0.00249
Srednia arytmetyczna: 0.02226
