Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1186173	0.476	0
2	243199373	1075892	0.442	0
3	198022430	850443	0.429	0
4	191154276	727421	0.381	-1
5	180915260	769776	0.425	0
6	171115067	787633	0.46	0
7	159138663	747826	0.47	0
8	146364022	667346	0.456	0
9	141213431	591607	0.419	0
10	135534747	727962	0.537	0
11	135006516	643714	0.477	0
12	133851895	641084	0.479	0
13	115169878	381265	0.331	-1
14	107349540	425046	0.396	-1
15	102531392	427779	0.417	0
16	90354753	511944	0.567	0
17	81195210	500738	0.617	1
18	78077248	342589	0.439	0
19	59128983	426609	0.721	1
20	63025520	361374	0.573	1
21	48129895	178494	0.371	-1
22	51304566	257904	0.503	0
Odchylenie standardowe dla osobnika: 0.08232
Srednia arytmetyczna: 0.48658
