Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1385593	0.556	0
2	243199373	1266546	0.521	0
3	198022430	993279	0.502	0
4	191154276	864266	0.452	-1
5	180915260	898505	0.497	0
6	171115067	912658	0.533	0
7	159138663	900100	0.566	0
8	146364022	757444	0.518	0
9	141213431	708576	0.502	0
10	135534747	843609	0.622	0
11	135006516	738803	0.547	0
12	133851895	767714	0.574	0
13	115169878	449714	0.39	-1
14	107349540	505093	0.471	0
15	102531392	515066	0.502	0
16	90354753	608562	0.674	0
17	81195210	644149	0.793	1
18	78077248	394458	0.505	0
19	59128983	558508	0.945	1
20	63025520	416879	0.661	0
21	48129895	211424	0.439	-1
22	51304566	316624	0.617	0
Odchylenie standardowe dla osobnika: 0.11741
Srednia arytmetyczna: 0.58174
