Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	532010	0.213	0
2	243199373	479255	0.197	0
3	198022430	371986	0.188	0
4	191154276	318457	0.167	-1
5	180915260	337445	0.187	0
6	171115067	354889	0.207	0
7	159138663	330980	0.208	0
8	146364022	288908	0.197	0
9	141213431	271307	0.192	0
10	135534747	334099	0.247	0
11	135006516	288463	0.214	0
12	133851895	288335	0.215	0
13	115169878	166374	0.144	-1
14	107349540	191126	0.178	0
15	102531392	205160	0.2	0
16	90354753	248651	0.275	0
17	81195210	250735	0.309	1
18	78077248	150541	0.193	0
19	59128983	218010	0.369	1
20	63025520	171581	0.272	0
21	48129895	82252	0.171	-1
22	51304566	134330	0.262	0
Odchylenie standardowe dla osobnika: 0.04972
Srednia arytmetyczna: 0.22616
