Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2992669	1.201	0
2	243199373	2786153	1.146	0
3	198022430	2224567	1.123	0
4	191154276	1927212	1.008	-1
5	180915260	1998895	1.105	0
6	171115067	2062079	1.205	0
7	159138663	1931232	1.214	0
8	146364022	1722655	1.177	0
9	141213431	1541557	1.092	0
10	135534747	1849356	1.364	0
11	135006516	1642328	1.216	0
12	133851895	1670990	1.248	0
13	115169878	1000711	0.869	-1
14	107349540	1097609	1.022	-1
15	102531392	1117204	1.09	0
16	90354753	1305501	1.445	0
17	81195210	1302516	1.604	1
18	78077248	878806	1.126	0
19	59128983	1106161	1.871	1
20	63025520	919185	1.458	0
21	48129895	460256	0.956	-1
22	51304566	651377	1.27	0
Odchylenie standardowe dla osobnika: 0.20854
Srednia arytmetyczna: 1.25574
