Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	603803	0.242	0
2	243199373	554263	0.228	0
3	198022430	431288	0.218	0
4	191154276	364908	0.191	-1
5	180915260	392760	0.217	0
6	171115067	401537	0.235	0
7	159138663	383590	0.241	0
8	146364022	336847	0.23	0
9	141213431	308053	0.218	0
10	135534747	366244	0.27	0
11	135006516	333025	0.247	0
12	133851895	326610	0.244	0
13	115169878	195612	0.17	-1
14	107349540	219566	0.205	0
15	102531392	224027	0.218	0
16	90354753	263742	0.292	0
17	81195210	271880	0.335	1
18	78077248	175412	0.225	0
19	59128983	232014	0.392	1
20	63025520	190005	0.301	1
21	48129895	96007	0.199	-1
22	51304566	142999	0.279	0
Odchylenie standardowe dla osobnika: 0.04802
Srednia arytmetyczna: 0.25279
