Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1067278	0.428	0
2	243199373	977399	0.402	0
3	198022430	777298	0.393	0
4	191154276	673054	0.352	-1
5	180915260	703806	0.389	0
6	171115067	716681	0.419	0
7	159138663	692826	0.435	0
8	146364022	596349	0.407	0
9	141213431	546387	0.387	0
10	135534747	648593	0.479	0
11	135006516	570490	0.423	0
12	133851895	593942	0.444	0
13	115169878	352963	0.306	-1
14	107349540	391108	0.364	-1
15	102531392	400385	0.39	0
16	90354753	458762	0.508	0
17	81195210	475400	0.586	1
18	78077248	312665	0.4	0
19	59128983	401731	0.679	1
20	63025520	322706	0.512	0
21	48129895	163135	0.339	-1
22	51304566	233150	0.454	0
Odchylenie standardowe dla osobnika: 0.07834
Srednia arytmetyczna: 0.44479
