Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	5270	0.002	0
2	243199373	5234	0.002	0
3	198022430	4286	0.002	0
4	191154276	3656	0.002	0
5	180915260	3709	0.002	0
6	171115067	3606	0.002	0
7	159138663	3685	0.002	0
8	146364022	3045	0.002	0
9	141213431	2810	0.002	0
10	135534747	3130	0.002	0
11	135006516	2966	0.002	0
12	133851895	3128	0.002	0
13	115169878	2061	0.002	0
14	107349540	1937	0.002	0
15	102531392	2014	0.002	0
16	90354753	2335	0.003	1
17	81195210	2367	0.003	1
18	78077248	1721	0.002	0
19	59128983	1828	0.003	1
20	63025520	1612	0.003	1
21	48129895	757	0.002	0
22	51304566	1088	0.002	0
Odchylenie standardowe dla osobnika: 0.00041
Srednia arytmetyczna: 0.00221
