Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	66152	0.027	0
2	243199373	61620	0.025	0
3	198022430	49659	0.025	0
4	191154276	42225	0.022	-1
5	180915260	44320	0.024	0
6	171115067	46179	0.027	0
7	159138663	43268	0.027	0
8	146364022	37878	0.026	0
9	141213431	34439	0.024	0
10	135534747	41217	0.03	0
11	135006516	36082	0.027	0
12	133851895	37510	0.028	0
13	115169878	22539	0.02	-1
14	107349540	24384	0.023	-1
15	102531392	25032	0.024	0
16	90354753	29273	0.032	0
17	81195210	28629	0.035	1
18	78077248	19802	0.025	0
19	59128983	23988	0.041	1
20	63025520	20337	0.032	0
21	48129895	10193	0.021	-1
22	51304566	14123	0.028	0
Odchylenie standardowe dla osobnika: 0.00452
Srednia arytmetyczna: 0.02774
