Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	390181	0.157	0
2	243199373	348737	0.143	0
3	198022430	279656	0.141	0
4	191154276	249469	0.131	0
5	180915260	250299	0.138	0
6	171115067	249394	0.146	0
7	159138663	254691	0.16	0
8	146364022	211069	0.144	0
9	141213431	193403	0.137	0
10	135534747	231992	0.171	0
11	135006516	202930	0.15	0
12	133851895	215407	0.161	0
13	115169878	124123	0.108	-1
14	107349540	140612	0.131	0
15	102531392	141590	0.138	0
16	90354753	169059	0.187	0
17	81195210	173112	0.213	1
18	78077248	107445	0.138	0
19	59128983	155187	0.262	1
20	63025520	109681	0.174	0
21	48129895	57795	0.12	-1
22	51304566	79293	0.155	0
Odchylenie standardowe dla osobnika: 0.03135
Srednia arytmetyczna: 0.15995
