1	249250621	242171	0
2	243199373	223955	0
3	198022430	175490	0
4	191154276	157371	0
5	180915260	158851	0
6	171115067	160405	0
7	159138663	156038	0
8	146364022	134797	0
9	141213431	121642	0
10	135534747	160900	0
11	135006516	129921	0
12	133851895	131006	0
13	115169878	78717	0
14	107349540	86210	0
15	102531392	86207	0
16	90354753	105289	0
17	81195210	100379	0
18	78077248	69797	0
19	59128983	85464	0
20	63025520	69269	0
21	48129895	36954	0
22	51304566	48615	0
X	155270560	130506	0
Y	59373566	8798	0
MT	16569	29998	0
GL000207.1	4262	1	0
GL000226.1	15008	6021	0
GL000229.1	19913	91	0
GL000231.1	27386	111	0
GL000210.1	27682	17	0
GL000239.1	33824	46	0
GL000235.1	34474	111	0
GL000201.1	36148	13	0
GL000247.1	36422	59	0
GL000245.1	36651	80	0
GL000197.1	37175	16	0
GL000203.1	37498	23	0
GL000246.1	38154	24	0
GL000249.1	38502	21	0
GL000196.1	38914	25	0
GL000248.1	39786	17	0
GL000244.1	39929	43	0
GL000238.1	39939	13	0
GL000202.1	40103	28	0
GL000234.1	40531	270	0
GL000232.1	40652	196	0
GL000206.1	41001	11	0
GL000240.1	41933	75	0
GL000236.1	41934	39	0
GL000241.1	42152	83	0
GL000243.1	43341	204	0
GL000242.1	43523	35	0
GL000230.1	43691	38	0
GL000237.1	45867	114	0
GL000233.1	45941	56	0
GL000204.1	81310	59	0
GL000198.1	90085	157	0
GL000208.1	92689	336	0
GL000191.1	106433	91	0
GL000227.1	128374	69	0
GL000228.1	129120	2003	0
GL000214.1	137718	923	0
GL000221.1	155397	303	0
GL000209.1	159169	70	0
GL000218.1	161147	264	0
GL000220.1	161802	11846	0
GL000213.1	164239	43	0
GL000211.1	166566	181	0
GL000199.1	169874	4447	0
GL000217.1	172149	196	0
GL000216.1	172294	2558	0
GL000215.1	172545	55	0
GL000205.1	174588	269	0
GL000219.1	179198	292	0
GL000224.1	179693	639	0
GL000223.1	180455	147	0
GL000195.1	182896	308	0
GL000212.1	186858	185	0
GL000222.1	186861	437	0
GL000200.1	187035	78	0
GL000193.1	189789	349	0
GL000194.1	191469	373	0
GL000225.1	211173	5198	0
GL000192.1	547496	334	0
*	0	0	0
